from_airport_code,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_time,arrival_time,duration,stops,price,currency,co2_emissions,avg_co2_emission_for_this_route,co2_percentage,scan_date
ALG,Algeria,LHR,United Kingdom,Airbus A320,BA,[British Airways],BA2547,2022-05-29 12:35:00,2022-05-29 15:40:00,185,0,562.00,USD,177000,254000,-30%,2022-04-29 17:52:59
ALG,Algeria,LHR,United Kingdom,Airbus A320,BA,[British Airways],BA2547,2022-07-28 12:00:00,2022-07-28 15:05:00,185,0,650.00,USD,177000,254000,-30%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1242,2022-04-30 15:45:00,2022-04-30 18:30:00,165,0,455.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1240,2022-04-30 06:30:00,2022-04-30 09:15:00,165,0,556.00,USD,161000,188000,-14%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1246,2022-04-30 21:20:00,2022-05-01 00:05:00,165,0,643.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737MAX 8 Passenger,G3,[Gol],G37675,2022-04-30 17:20:00,2022-04-30 20:10:00,170,0,811.00,USD,138000,188000,-26%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8043,2022-04-30 18:25:00,2022-04-30 20:55:00,150,0,955.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8007,2022-04-30 11:35:00,2022-04-30 14:15:00,160,0,1108.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1246,2022-05-02 21:30:00,2022-05-03 00:15:00,165,0,643.00,USD,277000,188000,47%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1242,2022-05-02 15:45:00,2022-05-02 18:30:00,165,0,834.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8009,2022-05-02 17:40:00,2022-05-02 20:10:00,150,0,1108.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8045,2022-05-02 11:15:00,2022-05-02 13:40:00,145,0,1301.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737MAX 8 Passenger,G3,[Gol],G37675,2022-05-06 16:40:00,2022-05-06 19:25:00,165,0,323.00,USD,138000,188000,-26%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1240,2022-05-06 06:30:00,2022-05-06 09:15:00,165,0,593.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1246,2022-05-06 21:30:00,2022-05-07 00:15:00,165,0,643.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737MAX 8 Passenger,G3,[Gol],G37685,2022-05-06 19:00:00,2022-05-06 21:50:00,170,0,811.00,USD,138000,188000,-26%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1242,2022-05-06 15:45:00,2022-05-06 18:30:00,165,0,834.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8009,2022-05-06 17:40:00,2022-05-06 20:10:00,150,0,1301.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8045,2022-05-06 11:15:00,2022-05-06 13:40:00,145,0,1543.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,G3,[Gol],G37675,2022-05-14 17:20:00,2022-05-14 20:05:00,165,0,516.00,USD,196000,188000,4%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8007,2022-05-14 12:02:00,2022-05-14 14:40:00,158,0,524.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1240,2022-05-14 06:30:00,2022-05-14 09:15:00,165,0,544.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737MAX 8 Passenger,G3,[Gol],G37685,2022-05-14 19:05:00,2022-05-14 21:50:00,165,0,516.00,USD,138000,188000,-26%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1246,2022-05-14 21:30:00,2022-05-15 00:15:00,165,0,544.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1242,2022-05-14 15:45:00,2022-05-14 18:30:00,165,0,643.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8043,2022-05-14 18:25:00,2022-05-14 20:50:00,145,0,1543.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8007,2022-05-29 10:50:00,2022-05-29 13:30:00,160,0,382.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1240,2022-05-29 06:30:00,2022-05-29 09:15:00,165,0,494.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737MAX 8 Passenger,G3,[Gol],G37675,2022-05-29 16:40:00,2022-05-29 19:25:00,165,0,811.00,USD,138000,188000,-26%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1246,2022-05-29 21:30:00,2022-05-30 00:15:00,165,0,643.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8009,2022-05-29 17:40:00,2022-05-29 20:10:00,150,0,729.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1242,2022-05-29 15:45:00,2022-05-29 18:30:00,165,0,834.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1248,2022-07-28 09:00:00,2022-07-28 11:45:00,165,0,426.00,USD,591000,188000,214%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737MAX 8 Passenger,G3,[Gol],G37675,2022-07-28 16:40:00,2022-07-28 19:30:00,170,0,516.00,USD,138000,188000,-26%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1240,2022-07-28 04:30:00,2022-07-28 07:15:00,165,0,544.00,USD,591000,188000,214%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1246,2022-07-28 21:10:00,2022-07-28 23:55:00,165,0,593.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737MAX 8 Passenger,G3,[Gol],G37685,2022-07-28 19:00:00,2022-07-28 21:50:00,170,0,602.00,USD,138000,188000,-26%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1242,2022-07-28 15:35:00,2022-07-28 18:20:00,165,0,755.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8043,2022-07-28 18:25:00,2022-07-28 20:55:00,150,0,1008.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1248,2022-08-27 09:00:00,2022-08-27 11:45:00,165,0,353.00,USD,591000,188000,214%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737MAX 8 Passenger,G3,[Gol],G37675,2022-08-27 16:40:00,2022-08-27 19:30:00,170,0,357.00,USD,138000,188000,-26%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737MAX 8 Passenger,G3,[Gol],G37685,2022-08-27 19:00:00,2022-08-27 21:50:00,170,0,357.00,USD,138000,188000,-26%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8043,2022-08-27 18:25:00,2022-08-27 20:55:00,150,0,440.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1246,2022-08-27 21:10:00,2022-08-27 23:55:00,165,0,426.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Airbus A320,LA,[LATAM],LA8047,2022-08-27 02:55:00,2022-08-27 05:25:00,150,0,477.00,USD,186000,188000,-1%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1240,2022-08-27 06:30:00,2022-08-27 09:15:00,165,0,494.00,USD,591000,188000,214%,2022-04-29 17:52:59
AEP,Argentina,GRU,Brazil,Boeing 737,AR,[Aerolineas Argentinas],AR1242,2022-08-27 15:35:00,2022-08-27 18:20:00,165,0,593.00,USD,201000,188000,6%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Boeing 737,AR,[Aerolineas Argentinas],AR1280,2022-04-30 07:30:00,2022-04-30 08:50:00,140,0,382.00,USD,150000,129000,16%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Boeing 737,AR,[Aerolineas Argentinas],AR1284,2022-04-30 11:00:00,2022-04-30 12:20:00,140,0,459.00,USD,150000,129000,16%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Boeing 737,AR,[Aerolineas Argentinas],AR1282,2022-04-30 19:40:00,2022-04-30 21:00:00,140,0,459.00,USD,150000,129000,16%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Airbus A320,H2,[Sky Airline],H2534,2022-05-06 10:45:00,2022-05-06 12:10:00,145,0,219.00,USD,129000,129000,0%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Boeing 737,AR,[Aerolineas Argentinas],AR1280,2022-05-06 07:30:00,2022-05-06 08:50:00,140,0,418.00,USD,150000,129000,16%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Airbus A320,LA,[LATAM],LA440,2022-05-06 12:45:00,2022-05-06 14:00:00,135,0,1103.00,USD,138000,129000,7%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Boeing 737,AR,[Aerolineas Argentinas],AR1284,2022-05-14 11:00:00,2022-05-14 12:20:00,140,0,269.00,USD,150000,129000,16%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Airbus A320,H2,[Sky Airline],H2536,2022-05-29 21:45:00,2022-05-29 23:10:00,145,0,336.00,USD,129000,129000,0%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Boeing 737,AR,[Aerolineas Argentinas],AR1280,2022-05-29 07:30:00,2022-05-29 08:50:00,140,0,382.00,USD,150000,129000,16%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Airbus A320,LA,[LATAM],LA440,2022-05-29 13:00:00,2022-05-29 14:15:00,135,0,468.00,USD,138000,129000,7%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Boeing 737,AR,[Aerolineas Argentinas],AR1280,2022-07-28 06:10:00,2022-07-28 07:30:00,140,0,246.00,USD,150000,129000,16%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Airbus A320,LA,[LATAM],LA472,2022-07-28 05:14:00,2022-07-28 06:31:00,137,0,257.00,USD,138000,129000,7%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Airbus A320,LA,[LATAM],LA462,2022-07-28 20:04:00,2022-07-28 21:21:00,137,0,257.00,USD,138000,129000,7%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Boeing 737,AR,[Aerolineas Argentinas],AR1282,2022-07-28 17:15:00,2022-07-28 18:35:00,140,0,269.00,USD,150000,129000,16%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Boeing 737,AR,[Aerolineas Argentinas],AR1282,2022-08-27 17:15:00,2022-08-27 18:35:00,140,0,246.00,USD,150000,129000,16%,2022-04-29 17:52:59
AEP,Argentina,SCL,Chile,Airbus A320,LA,[LATAM],LA472,2022-08-27 05:14:00,2022-08-27 06:31:00,137,0,357.00,USD,138000,129000,7%,2022-04-29 17:52:59
AEP,Argentina,BOG,Columbia,Boeing 737,AR,[Aerolineas Argentinas],AR1360,2022-07-28 16:45:00,2022-07-28 21:30:00,405,0,1427.00,USD,,580000,None%,2022-04-29 17:52:59
AEP,Argentina,BOG,Columbia,Boeing 737,AR,[Aerolineas Argentinas],AR1360,2022-08-27 16:45:00,2022-08-27 21:30:00,405,0,1427.00,USD,,580000,None%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Boeing 737,AR,[Aerolineas Argentinas],AR1364,2022-04-30 18:20:00,2022-04-30 21:10:00,290,0,968.00,USD,344000,394000,-12%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Boeing 737,AR,[Aerolineas Argentinas],AR1364,2022-05-02 17:20:00,2022-05-02 20:10:00,290,0,1057.00,USD,344000,394000,-12%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Boeing 737,AR,[Aerolineas Argentinas],AR1364,2022-05-06 17:35:00,2022-05-06 20:25:00,290,0,1057.00,USD,344000,394000,-12%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Airbus A320,LA,[LATAM],LA2426,2022-05-06 19:13:00,2022-05-06 22:00:00,287,0,1117.00,USD,322000,394000,-18%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Boeing 737,AR,[Aerolineas Argentinas],AR1364,2022-05-14 17:35:00,2022-05-14 20:25:00,290,0,814.00,USD,344000,394000,-12%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Airbus A320,LA,[LATAM],LA2426,2022-05-29 20:04:00,2022-05-29 23:00:00,296,0,505.00,USD,322000,394000,-18%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Boeing 737,AR,[Aerolineas Argentinas],AR1364,2022-05-29 17:35:00,2022-05-29 20:25:00,290,0,537.00,USD,344000,394000,-12%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Airbus A320,LA,[LATAM],LA2433,2022-05-29 07:38:00,2022-05-29 10:30:00,292,0,790.00,USD,322000,394000,-18%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Boeing 737,AR,[Aerolineas Argentinas],AR1364,2022-07-28 17:40:00,2022-07-28 20:30:00,290,0,496.00,USD,344000,394000,-12%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Airbus A320,LA,[LATAM],LA2470,2022-07-28 03:34:00,2022-07-28 06:30:00,296,0,559.00,USD,322000,394000,-18%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Airbus A319,LA,[LATAM],LA2428,2022-07-28 19:21:00,2022-07-28 22:15:00,294,0,559.00,USD,376000,394000,-4%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Boeing 737,AR,[Aerolineas Argentinas],AR1364,2022-08-27 17:40:00,2022-08-27 20:30:00,290,0,424.00,USD,344000,394000,-12%,2022-04-29 17:52:59
AEP,Argentina,LIM,Peru,Airbus A320,LA,[LATAM],LA2470,2022-08-27 03:34:00,2022-08-27 06:30:00,296,0,505.00,USD,322000,394000,-18%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A321,JQ,[Jetstar],JQ525,2022-04-30 17:50:00,2022-04-30 19:25:00,95,0,67.00,USD,100000,96000,4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA850,2022-04-30 15:00:00,2022-04-30 16:35:00,95,0,83.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,ZL,[Rex],ZL117,2022-04-30 14:00:00,2022-04-30 15:35:00,95,0,94.00,USD,104000,96000,8%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ523,2022-04-30 17:00:00,2022-04-30 18:35:00,95,0,74.00,USD,96000,96000,0%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ527,2022-04-30 18:15:00,2022-04-30 19:50:00,95,0,74.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,,JQ,[Jetstar],JQ535,2022-04-30 21:55:00,2022-04-30 23:25:00,90,0,74.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA812,2022-04-30 07:30:00,2022-04-30 09:05:00,95,0,78.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA866,2022-04-30 17:00:00,2022-04-30 18:35:00,95,0,79.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ521,2022-04-30 16:30:00,2022-04-30 18:05:00,95,0,81.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ531,2022-04-30 19:15:00,2022-04-30 20:50:00,95,0,81.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,ZL,[Rex],ZL9,2022-04-30 07:00:00,2022-04-30 08:35:00,95,0,81.00,USD,104000,96000,8%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA800,2022-04-30 06:00:00,2022-04-30 07:35:00,95,0,82.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA816,2022-04-30 08:00:00,2022-04-30 09:35:00,95,0,86.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA858,2022-04-30 16:00:00,2022-04-30 17:35:00,95,0,86.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,ZL,[Rex],ZL27,2022-04-30 09:00:00,2022-04-30 10:35:00,95,0,94.00,USD,104000,96000,8%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ505,2022-04-30 07:00:00,2022-04-30 08:40:00,100,0,95.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A321,JQ,[Jetstar],JQ517,2022-04-30 13:10:00,2022-04-30 14:45:00,95,0,95.00,USD,100000,96000,4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ507,2022-04-30 08:15:00,2022-04-30 09:55:00,100,0,110.00,USD,96000,96000,0%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ515,2022-04-30 12:40:00,2022-04-30 14:15:00,95,0,110.00,USD,96000,96000,0%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA874,2022-04-30 18:00:00,2022-04-30 19:35:00,95,0,114.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ513,2022-04-30 11:50:00,2022-04-30 13:25:00,95,0,129.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ509,2022-04-30 09:35:00,2022-04-30 11:15:00,100,0,147.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA808,2022-04-30 07:00:00,2022-04-30 08:35:00,95,0,150.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA834,2022-04-30 11:00:00,2022-04-30 12:35:00,95,0,150.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA842,2022-04-30 13:00:00,2022-04-30 14:35:00,95,0,150.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF401,2022-04-30 06:00:00,2022-04-30 07:35:00,95,0,151.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA826,2022-04-30 09:30:00,2022-04-30 11:05:00,95,0,172.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA830,2022-04-30 10:00:00,2022-04-30 11:35:00,95,0,172.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA820,2022-04-30 08:30:00,2022-04-30 10:05:00,95,0,222.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA838,2022-04-30 12:00:00,2022-04-30 13:35:00,95,0,222.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF479,2022-04-30 18:00:00,2022-04-30 19:35:00,95,0,242.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF409,2022-04-30 07:00:00,2022-04-30 08:35:00,95,0,282.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF439,2022-04-30 11:30:00,2022-04-30 13:05:00,95,0,282.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF455,2022-04-30 15:00:00,2022-04-30 16:35:00,95,0,282.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF463,2022-04-30 16:00:00,2022-04-30 17:35:00,95,0,282.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF495,2022-04-30 20:00:00,2022-04-30 21:35:00,95,0,282.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF437,2022-04-30 11:00:00,2022-04-30 12:35:00,95,0,329.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF441,2022-04-30 12:00:00,2022-04-30 13:35:00,95,0,329.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF445,2022-04-30 13:15:00,2022-04-30 14:50:00,95,0,329.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF449,2022-04-30 14:00:00,2022-04-30 15:35:00,95,0,329.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA824,2022-04-30 09:00:00,2022-04-30 10:35:00,95,0,437.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF419,2022-04-30 08:00:00,2022-04-30 09:35:00,95,0,439.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF427,2022-04-30 09:00:00,2022-04-30 10:35:00,95,0,439.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,QF,[Qantas],QF433,2022-04-30 10:00:00,2022-04-30 11:35:00,95,0,439.00,USD,97000,96000,1%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA850,2022-05-02 15:00:00,2022-05-02 16:35:00,95,0,67.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ509,2022-05-02 09:35:00,2022-05-02 11:15:00,100,0,81.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,ZL,[Rex],ZL117,2022-05-02 14:00:00,2022-05-02 15:35:00,95,0,87.00,USD,104000,96000,8%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA870,2022-05-02 17:30:00,2022-05-02 19:05:00,95,0,67.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA820,2022-05-02 08:30:00,2022-05-02 10:05:00,95,0,68.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA812,2022-05-02 07:30:00,2022-05-02 09:05:00,95,0,71.00,USD,99000,96000,2%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,ZL,[Rex],ZL9,2022-05-02 07:00:00,2022-05-02 08:35:00,95,0,73.00,USD,104000,96000,8%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,ZL,[Rex],ZL27,2022-05-02 09:00:00,2022-05-02 10:35:00,95,0,73.00,USD,104000,96000,8%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,ZL,[Rex],ZL141,2022-05-02 17:00:00,2022-05-02 18:35:00,95,0,73.00,USD,104000,96000,8%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A321,JQ,[Jetstar],JQ525,2022-05-02 17:45:00,2022-05-02 19:20:00,95,0,73.00,USD,100000,96000,4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ505,2022-05-02 07:00:00,2022-05-02 08:40:00,100,0,74.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ527,2022-05-02 18:15:00,2022-05-02 19:50:00,95,0,74.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ529,2022-05-02 18:40:00,2022-05-02 20:15:00,95,0,74.00,USD,91000,96000,-4%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ533,2022-05-02 20:15:00,2022-05-02 21:50:00,95,0,74.00,USD,96000,96000,0%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Airbus A320,JQ,[Jetstar],JQ523,2022-05-02 17:00:00,2022-05-02 18:35:00,95,0,76.00,USD,96000,96000,0%,2022-04-29 17:52:59
SYD,Australia,MEL,Australia,Boeing 737,VA,[Virgin Australia],VA810,2022-05-02 07:15:00,2022-05-02 08:50:00,95,0,79.00,USD,99000,96000,2%,2022-04-29 17:52:59
