from_airport_code,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_day,departure_month,departure_year,departure_time,arrival_day,arrival_month,arrival_year,arrival_time,duration,price,co2_emissions,avg_co2_emission_for_this_route,co2_percentage
CDG,France,DEL,India,Boeing 787,AI,air india,AI142,1,5,2022,11:50:00,1,5,2022,23:10:00,470,339.00,680000,694000,-1%
CDG,France,DEL,India,Boeing 787,UK,vistara,UK22,1,5,2022,23:05:00,2,5,2022,10:40:00,485,339.00,583000,694000,-16%
CDG,France,DEL,India,Boeing 777,AF,air france,AF226,1,5,2022,10:10:00,1,5,2022,22:35:00,535,762.00,706000,694000,1%
CDG,France,DEL,India,Boeing 787,AI,air india,AI142,3,5,2022,11:50:00,3,5,2022,23:10:00,470,339.00,680000,694000,-1%
CDG,France,DEL,India,Airbus A350,AF,air france,AF226,3,5,2022,10:30:00,3,5,2022,22:35:00,515,678.00,514000,694000,-26%
CDG,France,DEL,India,Airbus A350,AF,air france,AF226,7,5,2022,10:30:00,7,5,2022,22:35:00,515,365.00,514000,694000,-26%
CDG,France,DEL,India,Boeing 787,AI,air india,AI142,7,5,2022,11:50:00,7,5,2022,23:10:00,470,370.00,680000,694000,-1%
CDG,France,DEL,India,Boeing 787,UK,vistara,UK22,15,5,2022,23:05:00,16,5,2022,10:40:00,485,341.00,583000,694000,-16%
CDG,France,DEL,India,Boeing 787,AI,air india,AI142,15,5,2022,11:50:00,15,5,2022,23:10:00,470,370.00,680000,694000,-1%
CDG,France,DEL,India,Airbus A350,AF,air france,AF226,15,5,2022,10:30:00,15,5,2022,22:35:00,515,407.00,514000,694000,-26%
CDG,France,DEL,India,Boeing 787,AI,air india,AI142,30,5,2022,11:50:00,30,5,2022,23:10:00,470,370.00,680000,694000,-1%
CDG,France,DEL,India,Airbus A350,AF,air france,AF226,30,5,2022,10:30:00,30,5,2022,22:35:00,515,481.00,514000,694000,-26%
CDG,France,DEL,India,Boeing 787,AI,air india,AI142,29,7,2022,11:50:00,29,7,2022,23:10:00,470,721.00,680000,694000,-1%
CDG,France,ARN,Sweden,Boeing 737,D8,norwegian,D84314,1,5,2022,10:00:00,1,5,2022,12:40:00,160,312.00,166000,205000,-19%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1462,1,5,2022,20:50:00,1,5,2022,23:25:00,155,405.00,172000,205000,-16%
CDG,France,DEL,India,Airbus A350,AF,air france,AF226,28,8,2022,10:30:00,28,8,2022,22:35:00,515,365.00,514000,694000,-26%
CDG,France,DEL,India,Boeing 787,AI,air india,AI142,28,8,2022,11:50:00,28,8,2022,23:10:00,470,374.00,680000,694000,-1%
CDG,France,DEL,India,Boeing 787,UK,vistara,UK22,28,8,2022,23:05:00,29,8,2022,10:40:00,485,381.00,583000,694000,-16%
CDG,France,ARN,Sweden,Airbus A320,D8,norwegian,D84312,3,5,2022,13:30:00,3,5,2022,16:10:00,160,133.00,167000,205000,-18%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1462,3,5,2022,20:50:00,3,5,2022,23:25:00,155,233.00,172000,205000,-16%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1262,3,5,2022,09:30:00,3,5,2022,12:05:00,155,273.00,172000,205000,-16%
CDG,France,ARN,Sweden,Airbus A319,AF,air france,AF1062,3,5,2022,16:05:00,3,5,2022,18:40:00,155,405.00,205000,205000,0%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1462,7,5,2022,20:50:00,7,5,2022,23:25:00,155,171.00,172000,205000,-16%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1262,7,5,2022,09:30:00,7,5,2022,12:05:00,155,191.00,164000,205000,-20%
CDG,France,ARN,Sweden,Canadair RJ 900,SK,sas,SK2572,7,5,2022,13:25:00,7,5,2022,15:55:00,150,197.00,210000,205000,2%
CDG,France,ARN,Sweden,Airbus A319,AF,air france,AF1062,7,5,2022,16:05:00,7,5,2022,18:40:00,155,405.00,205000,205000,0%
CDG,France,IAH,United States,Boeing 777,AF,air france,AF636,1,5,2022,10:10:00,1,5,2022,13:45:00,635,3617.00,898000,849000,5%
CDG,France,IAH,United States,Boeing 777,AF,air france,AF636,3,5,2022,10:10:00,3,5,2022,13:45:00,635,3617.00,898000,849000,5%
CDG,France,ARN,Sweden,Airbus A320neo,SK,sas,SK580,30,5,2022,19:20:00,30,5,2022,21:45:00,145,197.00,130000,205000,-36%
CDG,France,ARN,Sweden,Airbus A320neo,SK,sas,SK574,30,5,2022,10:40:00,30,5,2022,13:10:00,150,237.00,132000,205000,-35%
CDG,France,ARN,Sweden,Airbus A320,D8,norwegian,D84312,30,5,2022,13:30:00,30,5,2022,16:10:00,160,298.00,167000,205000,-18%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1062,30,5,2022,16:05:00,30,5,2022,18:40:00,155,349.00,172000,205000,-16%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1462,30,5,2022,20:50:00,30,5,2022,23:25:00,155,306.00,172000,205000,-16%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1262,30,5,2022,09:30:00,30,5,2022,12:05:00,155,405.00,172000,205000,-16%
CDG,France,ARN,Sweden,Boeing 737,D8,norwegian,D84312,29,7,2022,11:00:00,29,7,2022,13:40:00,160,163.00,166000,205000,-19%
CDG,France,ARN,Sweden,Airbus A220-300 Passenger,SK,sas,SK580,29,7,2022,19:20:00,29,7,2022,21:45:00,145,174.00,159000,205000,-22%
CDG,France,ARN,Sweden,Airbus A220-300 Passenger,AF,air france,AF1062,29,7,2022,16:10:00,29,7,2022,18:45:00,155,242.00,157000,205000,-23%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1462,29,7,2022,20:50:00,29,7,2022,23:25:00,155,200.00,172000,205000,-16%
CDG,France,ARN,Sweden,Airbus A319,AF,air france,AF1262,29,7,2022,09:15:00,29,7,2022,11:50:00,155,328.00,205000,205000,0%
CDG,France,IAH,United States,Boeing 777,AF,air france,AF636,15,5,2022,10:10:00,15,5,2022,13:45:00,635,1691.00,898000,849000,5%
CDG,France,ARN,Sweden,Boeing 737,D8,norwegian,D84314,28,8,2022,10:00:00,28,8,2022,12:40:00,160,81.00,166000,205000,-19%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1262,28,8,2022,09:15:00,28,8,2022,11:50:00,155,105.00,164000,205000,-20%
CDG,France,ARN,Sweden,Canadair RJ 900,SK,sas,SK578,28,8,2022,11:00:00,28,8,2022,13:30:00,150,237.00,208000,205000,1%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1462,28,8,2022,20:50:00,28,8,2022,23:25:00,155,130.00,164000,205000,-20%
CDG,France,ARN,Sweden,Airbus A320,AF,air france,AF1062,28,8,2022,16:05:00,28,8,2022,18:40:00,155,156.00,164000,205000,-20%
CDG,France,IAH,United States,Boeing 777,AF,air france,AF636,29,7,2022,10:10:00,29,7,2022,13:45:00,635,1823.00,816000,849000,-3%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1824,1,5,2022,14:15:00,1,5,2022,18:45:00,210,325.00,269000,218000,23%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1826,1,5,2022,16:00:00,1,5,2022,20:35:00,215,325.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1834,1,5,2022,17:50:00,1,5,2022,22:30:00,220,325.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A320,AF,air france,AF9392,1,5,2022,09:15:00,1,5,2022,13:40:00,205,436.00,233000,218000,6%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1828,1,5,2022,19:55:00,2,5,2022,00:05:00,190,325.00,239000,218000,9%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1830,1,5,2022,07:45:00,1,5,2022,12:20:00,215,429.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1822,1,5,2022,11:05:00,1,5,2022,15:35:00,210,497.00,239000,218000,9%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1822,3,5,2022,11:05:00,3,5,2022,15:35:00,210,328.00,239000,218000,9%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1824,3,5,2022,14:15:00,3,5,2022,18:45:00,210,366.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A350,TK,turkish airlines,TK1828,3,5,2022,19:55:00,4,5,2022,00:05:00,190,366.00,196000,218000,-10%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1834,3,5,2022,17:50:00,3,5,2022,22:30:00,220,424.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1830,3,5,2022,07:45:00,3,5,2022,12:20:00,215,492.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1826,3,5,2022,16:00:00,3,5,2022,20:35:00,215,661.00,264000,218000,21%
CDG,France,IAH,United States,Boeing 777,AF,air france,AF636,28,8,2022,10:10:00,28,8,2022,13:45:00,635,1691.00,816000,849000,-3%
CDG,France,IST,Turkey,Airbus A321,AF,air france,AF9392,7,5,2022,09:15:00,7,5,2022,13:40:00,205,354.00,253000,218000,16%
CDG,France,IST,Turkey,Airbus A350,TK,turkish airlines,TK1828,7,5,2022,19:55:00,8,5,2022,00:05:00,190,492.00,196000,218000,-10%
CDG,France,SFO,United States,Boeing 777,UA,united,UA984,1,5,2022,09:15:00,1,5,2022,11:40:00,685,1649.00,1043000,1016000,2%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1834,7,5,2022,17:50:00,7,5,2022,22:30:00,220,492.00,269000,218000,23%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1830,7,5,2022,07:45:00,7,5,2022,12:20:00,215,571.00,269000,218000,23%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1822,7,5,2022,11:05:00,7,5,2022,15:35:00,210,571.00,239000,218000,9%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1826,7,5,2022,16:00:00,7,5,2022,20:35:00,215,571.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1824,7,5,2022,14:15:00,7,5,2022,18:45:00,210,661.00,264000,218000,21%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF84,1,5,2022,10:45:00,1,5,2022,13:15:00,690,2879.00,1016000,1016000,0%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF82,1,5,2022,15:50:00,1,5,2022,18:20:00,690,2879.00,905000,1016000,-10%
CDG,France,NRT,Japan,Boeing 777,AF,air france,AF276,3,5,2022,10:35:00,4,5,2022,06:55:00,800,1303.00,1068000,1127000,-5%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1822,15,5,2022,11:05:00,15,5,2022,15:35:00,210,258.00,239000,218000,9%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1834,15,5,2022,17:50:00,15,5,2022,22:30:00,220,286.00,264000,218000,21%
CDG,France,IST,Turkey,Boeing 787,TK,turkish airlines,TK1828,15,5,2022,19:55:00,16,5,2022,00:05:00,190,286.00,212000,218000,-2%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1824,15,5,2022,14:15:00,15,5,2022,18:45:00,210,325.00,269000,218000,23%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1826,15,5,2022,16:00:00,15,5,2022,20:35:00,215,325.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1830,15,5,2022,07:45:00,15,5,2022,12:20:00,215,325.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A320,AF,air france,AF9392,15,5,2022,09:15:00,15,5,2022,13:40:00,205,702.00,331000,218000,51%
CDG,France,NRT,Japan,Boeing 777,AF,air france,AF276,7,5,2022,10:35:00,8,5,2022,06:55:00,800,2695.00,1068000,1127000,-5%
CDG,France,SFO,United States,Boeing 777,UA,united,UA984,3,5,2022,09:15:00,3,5,2022,11:40:00,685,1646.00,1043000,1016000,2%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF84,3,5,2022,10:45:00,3,5,2022,13:15:00,690,2879.00,1016000,1016000,0%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF82,3,5,2022,15:50:00,3,5,2022,18:20:00,690,2879.00,905000,1016000,-10%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1834,30,5,2022,17:50:00,30,5,2022,22:30:00,220,200.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A350,TK,turkish airlines,TK1828,30,5,2022,19:55:00,31,5,2022,00:05:00,190,200.00,196000,218000,-10%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1824,30,5,2022,14:15:00,30,5,2022,18:45:00,210,222.00,269000,218000,23%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1826,30,5,2022,16:00:00,30,5,2022,20:35:00,215,222.00,264000,218000,21%
CDG,France,IST,Turkey,Boeing 777,TK,turkish airlines,TK1822,30,5,2022,11:15:00,30,5,2022,15:45:00,210,248.00,268000,218000,22%
CDG,France,IST,Turkey,Airbus A320,AF,air france,AF1390,30,5,2022,22:55:00,31,5,2022,03:20:00,205,207.00,233000,218000,6%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1830,30,5,2022,07:45:00,30,5,2022,12:20:00,215,222.00,264000,218000,21%
CDG,France,SFO,United States,Boeing 777,UA,united,UA984,7,5,2022,09:15:00,7,5,2022,11:35:00,680,1646.00,1043000,1016000,2%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF84,7,5,2022,10:45:00,7,5,2022,13:15:00,690,2093.00,1016000,1016000,0%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF82,7,5,2022,15:50:00,7,5,2022,18:20:00,690,2093.00,1016000,1016000,0%
CDG,France,NRT,Japan,Boeing 777,AF,air france,AF276,30,5,2022,10:35:00,31,5,2022,06:55:00,800,1063.00,1068000,1127000,-5%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1824,29,7,2022,14:15:00,29,7,2022,18:45:00,210,395.00,239000,218000,9%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1830,29,7,2022,07:45:00,29,7,2022,12:20:00,215,448.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1822,29,7,2022,11:05:00,29,7,2022,15:35:00,210,448.00,239000,218000,9%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1826,29,7,2022,16:00:00,29,7,2022,20:35:00,215,448.00,264000,218000,21%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF84,15,5,2022,10:45:00,15,5,2022,13:15:00,690,1364.00,1016000,1016000,0%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF82,15,5,2022,15:50:00,15,5,2022,18:20:00,690,1364.00,914000,1016000,-10%
CDG,France,SFO,United States,Boeing 777,UA,united,UA984,15,5,2022,09:15:00,15,5,2022,11:35:00,680,1646.00,1043000,1016000,2%
CDG,France,IST,Turkey,Airbus A320,AF,air france,AF1390,29,7,2022,22:55:00,30,7,2022,03:20:00,205,436.00,221000,218000,1%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1834,29,7,2022,17:50:00,29,7,2022,22:30:00,220,448.00,269000,218000,23%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1828,29,7,2022,19:55:00,30,7,2022,00:05:00,190,512.00,239000,218000,9%
CDG,France,NRT,Japan,Boeing 777,AF,air france,AF276,29,7,2022,10:35:00,30,7,2022,06:55:00,800,1166.00,1068000,1127000,-5%
CDG,France,IST,Turkey,Airbus A320,AF,air france,AF1390,28,8,2022,22:55:00,29,8,2022,03:20:00,205,132.00,233000,218000,6%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1834,28,8,2022,17:50:00,28,8,2022,22:30:00,220,184.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1824,28,8,2022,14:15:00,28,8,2022,18:45:00,210,237.00,308000,218000,41%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1826,28,8,2022,16:00:00,28,8,2022,20:35:00,215,237.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1822,28,8,2022,11:05:00,28,8,2022,15:35:00,210,264.00,239000,218000,9%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF82,30,5,2022,15:50:00,30,5,2022,18:20:00,690,1364.00,914000,1016000,-10%
CDG,France,IST,Turkey,Airbus A321,TK,turkish airlines,TK1830,28,8,2022,07:45:00,28,8,2022,12:20:00,215,237.00,264000,218000,21%
CDG,France,IST,Turkey,Airbus A330,TK,turkish airlines,TK1828,28,8,2022,19:55:00,29,8,2022,00:05:00,190,264.00,239000,218000,9%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF84,30,5,2022,10:45:00,30,5,2022,13:15:00,690,1364.00,1016000,1016000,0%
CDG,France,SFO,United States,Boeing 777,UA,united,UA984,30,5,2022,09:15:00,30,5,2022,11:45:00,690,1646.00,1043000,1016000,2%
CDG,France,NRT,Japan,Boeing 777,AF,air france,AF276,28,8,2022,10:35:00,29,8,2022,06:55:00,800,766.00,1068000,1127000,-5%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1780,1,5,2022,13:20:00,1,5,2022,13:45:00,85,133.00,62000,62000,0%
CDG,France,LHR,United Kingdom,Airbus A319,AF,air france,AF1280,1,5,2022,16:10:00,1,5,2022,16:35:00,85,133.00,74000,62000,20%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1180,1,5,2022,18:15:00,1,5,2022,18:35:00,80,133.00,62000,62000,0%
CDG,France,LHR,United Kingdom,Airbus A320neo,BA,british airways,BA327,1,5,2022,21:10:00,1,5,2022,21:25:00,75,152.00,50000,62000,-19%
CDG,France,LHR,United Kingdom,Airbus A321,AF,air france,AF1680,1,5,2022,07:35:00,1,5,2022,08:00:00,85,133.00,67000,62000,8%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1380,1,5,2022,20:55:00,1,5,2022,21:20:00,85,133.00,59000,62000,-5%
CDG,France,LHR,United Kingdom,Airbus A320,BA,british airways,BA303,1,5,2022,07:10:00,1,5,2022,07:30:00,80,152.00,60000,62000,-3%
CDG,France,LHR,United Kingdom,Airbus A320,BA,british airways,BA305,1,5,2022,08:55:00,1,5,2022,09:15:00,80,152.00,60000,62000,-3%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF84,29,7,2022,10:45:00,29,7,2022,13:15:00,690,1496.00,1016000,1016000,0%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF82,29,7,2022,15:50:00,29,7,2022,18:20:00,690,1496.00,1016000,1016000,0%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF88,29,7,2022,18:20:00,29,7,2022,20:50:00,690,1496.00,914000,1016000,-10%
CDG,France,SFO,United States,Boeing 777,UA,united,UA984,29,7,2022,09:15:00,29,7,2022,11:40:00,685,1646.00,1043000,1016000,2%
CDG,France,LHR,United Kingdom,Airbus A320,BA,british airways,BA307,1,5,2022,10:30:00,1,5,2022,10:55:00,85,248.00,58000,62000,-6%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1580,1,5,2022,10:00:00,1,5,2022,10:30:00,90,257.00,59000,62000,-5%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA319,1,5,2022,16:45:00,1,5,2022,17:00:00,75,301.00,70000,62000,13%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA323,1,5,2022,18:10:00,1,5,2022,18:25:00,75,382.00,70000,62000,13%
CDG,France,MEX,Mexico,Boeing 777,AF,air france,AF178,1,5,2022,12:05:00,1,5,2022,16:55:00,710,3062.00,1050000,923000,13%
CDG,France,MEX,Mexico,Boeing 787,AM,aeromexico,AM4,1,5,2022,23:00:00,2,5,2022,03:50:00,710,3062.00,833000,923000,-9%
CDG,France,MEX,Mexico,Boeing 787,AF,air france,AF174,1,5,2022,15:50:00,1,5,2022,20:40:00,710,3062.00,839000,923000,-9%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF82,28,8,2022,15:50:00,28,8,2022,18:20:00,690,1359.00,1016000,1016000,0%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA319,3,5,2022,16:30:00,3,5,2022,16:45:00,75,127.00,70000,62000,13%
CDG,France,LHR,United Kingdom,Airbus A320,BA,british airways,BA323,3,5,2022,17:40:00,3,5,2022,17:55:00,75,127.00,60000,62000,-3%
CDG,France,LHR,United Kingdom,Airbus A318,AF,air france,AF1280,3,5,2022,16:10:00,3,5,2022,16:35:00,85,171.00,74000,62000,19%
CDG,France,LHR,United Kingdom,Airbus A320,BA,british airways,BA305,3,5,2022,08:55:00,3,5,2022,09:15:00,80,127.00,60000,62000,-3%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA329,3,5,2022,21:40:00,3,5,2022,21:50:00,70,132.00,70000,62000,13%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA309,3,5,2022,12:10:00,3,5,2022,12:30:00,80,137.00,70000,62000,13%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1380,3,5,2022,20:55:00,3,5,2022,21:20:00,85,153.00,62000,62000,0%
CDG,France,LHR,United Kingdom,Airbus A319,AF,air france,AF1180,3,5,2022,18:15:00,3,5,2022,18:35:00,80,155.00,74000,62000,20%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF84,28,8,2022,10:45:00,28,8,2022,13:15:00,690,1359.00,1016000,1016000,0%
CDG,France,SFO,United States,Boeing 777,AF,air france,AF88,28,8,2022,18:20:00,28,8,2022,20:50:00,690,1359.00,914000,1016000,-10%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1780,3,5,2022,13:20:00,3,5,2022,13:45:00,85,171.00,62000,62000,0%
CDG,France,SFO,United States,Boeing 777,UA,united,UA984,28,8,2022,09:15:00,28,8,2022,11:40:00,685,1646.00,1043000,1016000,2%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1680,3,5,2022,07:35:00,3,5,2022,08:00:00,85,256.00,62000,62000,0%
CDG,France,LHR,United Kingdom,Airbus A319,AF,air france,AF1580,3,5,2022,10:00:00,3,5,2022,10:30:00,90,532.00,74000,62000,20%
FRA,Germany,ALG,Algeria,Boeing 737,AH,air algerie,AH2071,1,5,2022,15:30:00,1,5,2022,17:20:00,170,,198000,290000,-31%
CDG,France,LHR,United Kingdom,Airbus A320neo,BA,british airways,BA305,7,5,2022,08:55:00,7,5,2022,09:15:00,80,68.00,50000,62000,-19%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA307,7,5,2022,10:35:00,7,5,2022,11:00:00,85,68.00,70000,62000,13%
CDG,France,LHR,United Kingdom,Airbus A320,BA,british airways,BA323,7,5,2022,18:35:00,7,5,2022,18:50:00,75,84.00,58000,62000,-6%
CDG,France,LHR,United Kingdom,Airbus A320,BA,british airways,BA315,7,5,2022,14:10:00,7,5,2022,14:30:00,80,92.00,58000,62000,-6%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1280,7,5,2022,16:10:00,7,5,2022,16:35:00,85,116.00,59000,62000,-5%
CDG,France,LHR,United Kingdom,Airbus A321,AF,air france,AF1680,7,5,2022,07:35:00,7,5,2022,08:00:00,85,116.00,67000,62000,8%
CDG,France,LHR,United Kingdom,Airbus A319,AF,air france,AF1580,7,5,2022,10:00:00,7,5,2022,10:30:00,90,116.00,74000,62000,20%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1780,7,5,2022,13:20:00,7,5,2022,13:45:00,85,116.00,62000,62000,0%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1180,7,5,2022,18:15:00,7,5,2022,18:35:00,80,116.00,62000,62000,0%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1380,7,5,2022,20:55:00,7,5,2022,21:20:00,85,116.00,62000,62000,0%
CDG,France,MEX,Mexico,Boeing 787,AM,aeromexico,AM4,3,5,2022,23:00:00,4,5,2022,03:50:00,710,3062.00,833000,923000,-9%
CDG,France,MEX,Mexico,Boeing 777,AF,air france,AF178,3,5,2022,12:05:00,3,5,2022,16:55:00,710,3062.00,929000,923000,0%
CDG,France,LHR,United Kingdom,Airbus A321,AF,air france,AF1680,15,5,2022,07:35:00,15,5,2022,08:00:00,85,77.00,67000,62000,8%
CDG,France,LHR,United Kingdom,Airbus A321,AF,air france,AF1280,15,5,2022,16:10:00,15,5,2022,16:35:00,85,153.00,67000,62000,8%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA319,15,5,2022,16:45:00,15,5,2022,17:00:00,75,290.00,70000,62000,13%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1380,15,5,2022,20:55:00,15,5,2022,21:20:00,85,153.00,62000,62000,0%
CDG,France,LHR,United Kingdom,Airbus A320,BA,british airways,BA311,15,5,2022,06:40:00,15,5,2022,07:00:00,80,172.00,60000,62000,-3%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1780,15,5,2022,13:20:00,15,5,2022,13:45:00,85,173.00,62000,62000,0%
CDG,France,LHR,United Kingdom,Airbus A319,AF,air france,AF1180,15,5,2022,18:15:00,15,5,2022,18:35:00,80,173.00,74000,62000,20%
CDG,France,LHR,United Kingdom,Airbus A319,AF,air france,AF1580,15,5,2022,10:00:00,15,5,2022,10:30:00,90,229.00,74000,62000,20%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA327,15,5,2022,21:10:00,15,5,2022,21:25:00,75,277.00,70000,62000,13%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA323,15,5,2022,18:10:00,15,5,2022,18:25:00,75,283.00,70000,62000,13%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA315,15,5,2022,14:10:00,15,5,2022,14:30:00,80,554.00,70000,62000,13%
FRA,Germany,ALG,Algeria,Airbus A321neo,LH,lufthansa,LH1316,7,5,2022,09:30:00,7,5,2022,11:05:00,155,1036.00,148000,290000,-48%
CDG,France,MEX,Mexico,Boeing 777,AF,air france,AF178,7,5,2022,12:05:00,7,5,2022,16:55:00,710,2284.00,1050000,923000,13%
CDG,France,MEX,Mexico,Boeing 787,AF,air france,AF174,7,5,2022,15:50:00,7,5,2022,20:40:00,710,2284.00,839000,923000,-9%
CDG,France,MEX,Mexico,Boeing 787,AM,aeromexico,AM4,7,5,2022,23:00:00,8,5,2022,03:50:00,710,2334.00,833000,923000,-9%
CDG,France,LHR,United Kingdom,Airbus A319,AF,air france,AF1180,30,5,2022,18:15:00,30,5,2022,18:35:00,80,153.00,74000,62000,20%
CDG,France,LHR,United Kingdom,Airbus A320,AF,air france,AF1780,30,5,2022,13:20:00,30,5,2022,13:45:00,85,193.00,59000,62000,-5%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA323,30,5,2022,18:10:00,30,5,2022,18:25:00,75,259.00,70000,62000,13%
CDG,France,LHR,United Kingdom,Airbus A321,AF,air france,AF1680,30,5,2022,07:35:00,30,5,2022,08:00:00,85,153.00,67000,62000,8%
CDG,France,LHR,United Kingdom,Airbus A319,AF,air france,AF1580,30,5,2022,10:00:00,30,5,2022,10:30:00,90,216.00,74000,62000,20%
CDG,France,LHR,United Kingdom,Airbus A319,BA,british airways,BA311,30,5,2022,06:40:00,30,5,2022,07:00:00,80,253.00,70000,62000,13%
